26.145668934	1	2.089795918
28.328344671	1	2.229115646
30.603900227	1	2.089795918
32.693696145	1	2.229115646
34.922811791	1	2.229115646
37.151927438	1	1.996916100
39.148843537	1	2.229115646
61.254240363	1	2.229115646
63.483356009	1	2.321995465
65.805351474	1	1.996916100
67.802267574	1	2.229115646
131.471383220	1	2.368435374
133.886258503	1	2.136235828
136.022494331	1	2.136235828
138.158730159	1	2.136235828
140.341405896	1	2.182675737
142.524081633	1	2.229115646
144.753197279	1	2.229115646
146.982312925	1	2.182675737
175.357097506	1	2.275555556
177.632653061	1	2.229115646
179.861768707	1	2.275555556
182.137324263	1	2.089795918
245.852879819	1	1.950476190
247.803356009	1	2.229115646
