10.292244898	1	2.142040816
15.412244898	1	2.142040816
20.532244898	1	2.194285714
25.704489796	1	2.220408163
30.876734694	1	2.220408163
36.022857143	1	2.220408163
41.195102041	1	2.194285714
46.341224490	1	2.246530612
51.487346939	1	2.194285714
56.633469388	1	2.272653061
61.805714286	1	2.272653061
66.977959184	1	2.246530612
72.150204082	1	2.194285714
77.270204082	1	2.246530612
82.442448980	1	2.194285714
87.614693878	1	2.220408163
93.544489796	2	1.436734694
97.985306122	1	2.168163265
103.131428571	1	2.142040816
108.277551020	1	2.168163265
113.449795918	1	2.142040816
118.595918367	1	2.168163265
123.794285714	1	2.142040816
128.966530612	1	2.115918367
134.138775510	1	2.142040816
139.258775510	1	2.168163265
144.404897959	1	2.142040816
149.603265306	1	2.115918367
155.506938776	2	1.462857143
159.895510204	1	2.168163265
164.989387755	1	2.220408163
170.240000000	1	2.115918367
175.386122449	1	2.142040816
180.532244898	1	2.115918367
185.678367347	1	2.168163265
190.824489796	1	2.220408163
196.153469388	1	2.011428571
201.168979592	1	2.220408163
206.367346939	1	2.089795918
211.487346939	1	2.220408163
217.469387755	2	1.358367347
221.831836735	1	2.115918367
226.977959184	1	2.168163265
232.202448980	2	1.488979592
