0.325079365	1	5.294149660
5.607619048	1	5.241904762
10.869841270	1	5.201269841
16.091428571	1	5.404444444
21.495873016	1	5.140317460
26.636190476	1	5.302857143
31.939047619	1	5.302857143
37.262222222	1	5.221587302
42.483809524	1	5.302857143
47.806984127	1	5.180952381
53.008253968	1	5.323174603
58.311111111	1	5.241904762
63.553015873	1	5.282539683
68.855873016	1	5.241904762
74.118095238	1	5.262222222
79.380317460	1	5.262222222
84.662857143	1	5.241904762
89.904761905	1	5.262222222
95.166984127	1	5.302857143
100.490158730	1	5.241904762
105.752380952	1	5.282539683
111.034920635	1	5.282539683
116.317460317	1	5.241904762
121.559365079	2	2.194285714
