0.233650794	1	2.326349206
2.570158730	1	2.062222222
4.632380952	1	2.316190476
6.948571429	1	2.255238095
36.022857143	1	2.133333333
38.166349206	1	2.214603175
40.380952381	1	2.427936508
42.819047619	1	2.255238095
72.005079365	1	2.123174603
74.148571429	1	2.285714286
76.434285714	1	2.245079365
78.689523810	1	2.204444444
107.834920635	1	2.214603175
110.049523810	1	2.255238095
112.304761905	1	2.265396825
114.570158730	1	2.204444444
143.817142857	1	2.173968254
146.001269841	1	2.234920635
148.256507937	1	2.173968254
150.440634921	1	2.265396825
